167.0,224448.0,0.0059849936407185,0.0036766243562972,0.7915060341261404,0.5268365559063555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.435298,1,100.0
407.0,547008.0,0.0024606762137592,0.0005388611926622,0.1837209669811267,-0.521571682768275,1.0,0.0,0.0,0.0,0.0,0.0,2.0,96.435298,1,100.0
321.0,431424.0,0.0031170178255451,0.0005634743161242,0.2709106711792934,-0.6368523211554264,1.0,0.0,0.0,0.0,0.0,0.0,3.0,96.435298,1,100.0
451.0,606144.0,0.0022184076651884,0.0003239750980468,0.021302816220005,-0.1975128508695647,1.0,0.0,0.0,0.0,0.0,0.0,4.0,96.435298,1,100.0
549.0,737856.0,0.0018248767559198,0.0002869076249857,0.2594997713314758,0.4872754387123108,1.0,0.0,0.0,0.0,0.0,0.0,5.0,96.435298,1,99.89515562499999
632.0,849408.0,0.0015845211914556,0.0003047994883356,0.106530727919558,0.3677535869837536,1.0,0.0,0.0,0.0,0.0,0.0,6.0,96.435298,1,97.55073170833333
655.0,880320.0,0.0015281623374045,0.000305059781716,0.1950078752402424,0.2800748568149691,1.0,0.0,0.0,0.0,0.0,0.0,7.0,96.435298,1,97.64070358333333
766.0,1029504.0,0.0013073703877284,0.0003238921193235,0.18320386751516,0.1518643913356658,1.0,0.0,0.0,0.0,0.0,0.0,8.0,96.435298,1,99.84470866666668
953.0,1280832.0,0.0010506458961175,0.0003107937375628,-0.0792477314228594,0.5591588703889032,1.0,0.0,0.0,0.0,0.0,0.0,9.0,96.435298,1,98.17069475000001
1212.0,1628928.0,0.000825026980198,0.0003628561117371,0.3819024466231042,1.426146789491765,1.0,0.0,0.0,0.0,0.0,0.0,10.0,96.435298,1,98.50214791666667
1060.0,1424640.0,0.000943865395283,0.0006269312360213,1.1633154332529283,4.219641019171789,1.0,0.0,0.0,0.0,0.0,0.0,11.0,96.435298,1,99.00926345833334
698.0,938112.0,0.0014359600702005,0.0013180655165106,1.0475534383879412,-0.1001371418019543,1.0,0.0,0.0,0.0,0.0,0.0,12.0,96.435298,1,98.80512216666666
672.0,903168.0,0.00148847515625,0.0003338965636288,0.1422984497715804,0.0555182021902731,1.0,0.0,0.0,0.0,0.0,0.0,13.0,96.435298,1,98.91012075000002
578.0,776832.0,0.001732556200692,0.0004290219111994,0.8232805915335845,0.8950977511558591,0.5171661079560788,0.0,0.0,0.0,0.0,0.0,14.0,96.435298,1,99.29883445833333
568.0,763392.0,0.0017632042764084,0.0004202474580697,0.0732993985547068,0.2362717988007716,1.0,0.0,0.0,0.0,0.0,0.0,15.0,96.435298,1,99.29758708333333
316.0,424704.0,0.0031670821898734,0.0032432167945293,4.135347543932584,18.065389836017346,1.0,0.0,0.0,0.0,0.0,0.0,16.0,96.435298,1,99.30871387500001
173.0,232512.0,0.0057960685317919,0.0019461948820211,0.6819282198977954,-0.6093463908236321,1.0,0.0,0.0,0.0,0.0,0.0,17.0,96.435298,1,98.75298637499999
233.0,313152.0,0.0043046386909871,0.0008379942579163,0.3808476731611219,-0.4098953002721428,1.0,0.0,0.0,0.0,0.0,0.0,18.0,96.435298,1,100.0
137.0,184128.0,0.0073136442189781,0.0020487474897074,2.393164137618686,4.434881691143001,1.0,0.0,0.0,0.0,0.0,0.0,19.0,96.435298,1,100.0
176.0,236544.0,0.0057377021874999,0.0030491802272321,1.3104145908951117,-0.016746025321781,1.0,0.0,0.0,0.0,0.0,0.0,20.0,96.435298,1,100.0
264.0,354816.0,0.003799900935606,0.0028240427681494,2.1872183972644947,3.544291677558065,1.0,0.0,0.0,0.0,0.0,0.0,21.0,96.435298,1,100.0
67.0,90048.0,0.0150797553432835,0.0021345335372369,-0.4136905310024797,-0.7276745679210701,1.0,0.0,0.0,0.0,0.0,0.0,22.0,96.435298,1,100.0
682.0,916608.0,0.0014737452888563,0.0036889330476625,4.419946699687879,18.39013956890532,1.0,0.0,0.0,0.0,0.0,0.0,23.0,96.435298,1,100.0
902.0,1212288.0,0.0011084469478935,0.000427732341141,1.4765642512741397,13.093521857065795,1.0,0.0,0.0,0.0,0.0,0.0,24.0,96.435298,1,100.0
962.0,1292928.0,0.0010399738149688,0.0004154569823445,0.395630072189114,0.2103794567007639,1.0,0.0,0.0,0.0,0.0,0.0,25.0,96.435298,1,100.0
1062.0,1427328.0,0.0009426647711864,0.0003267542407838,-0.042672677916876,-0.0707030525288443,1.0,0.0,0.0,0.0,0.0,0.0,26.0,96.435298,1,99.81299154166668
827.0,1111488.0,0.001210236165659,0.0003812647195693,0.3618987316489551,0.2984222730190238,1.0,0.0,0.0,0.0,0.0,0.0,27.0,96.435298,1,100.0
941.0,1264704.0,0.0010636387821466,0.000441737070678,0.4330416456878057,0.2789481181944819,1.0,0.0,0.0,0.0,0.0,0.0,28.0,96.435298,1,99.14444125
171.0,229824.0,0.0053969707134502,0.0033367217903951,0.564166864730236,0.2665439033024208,1.0,0.0,0.0,0.0,0.0,0.0,1.0,96.435298,2,100.0
408.0,548352.0,0.0024566631936274,0.0005395516639088,0.3328093409343607,0.827175530366576,1.0,0.0,0.0,0.0,0.0,0.0,2.0,96.435298,2,100.0
323.0,434112.0,0.0031028995975232,0.00056492199953,0.3622704912437092,-0.4164884786765879,1.0,0.0,0.0,0.0,0.0,0.0,3.0,96.435298,2,100.0
452.0,607488.0,0.0022128591902654,0.0003274103337056,0.1246417069302027,-0.1485281013355495,1.0,0.0,0.0,0.0,0.0,0.0,4.0,96.435298,2,100.0
550.0,739200.0,0.001820174310909,0.0002987785143515,0.0928690903289861,0.227544451959702,1.0,0.0,0.0,0.0,0.0,0.0,5.0,96.435298,2,99.89515562499999
632.0,849408.0,0.0015823840379746,0.0002807747704878,0.2632017048528211,0.6431769312601738,1.0,0.0,0.0,0.0,0.0,0.0,6.0,96.435298,2,97.55073170833333
654.0,878976.0,0.0015305395259938,0.0003446083409178,0.6200775877072514,5.678337324578498,1.0,0.0,0.0,0.0,0.0,0.0,7.0,96.435298,2,97.64070358333333
772.0,1037568.0,0.0012975424468911,0.0003229156811386,0.1625709365683898,0.7523845407235452,1.0,0.0,0.0,0.0,0.0,0.0,8.0,96.435298,2,99.84470866666668
951.0,1278144.0,0.0010516455856992,0.0003465968870053,-0.0051212247636883,1.0187197067357712,1.0,0.0,0.0,0.0,0.0,0.0,9.0,96.435298,2,98.17069475000001
1215.0,1632960.0,0.0008245497975308,0.0003420330107382,0.2078403904629504,-0.0987281388652494,1.0,0.0,0.0,0.0,0.0,0.0,10.0,96.435298,2,98.50214791666667
1050.0,1411200.0,0.0009532096838095,0.0006304255639466,1.0689862780848702,2.249617288673085,1.0,0.0,0.0,0.0,0.0,0.0,11.0,96.435298,2,99.00926345833334
702.0,943488.0,0.0014284098717948,0.0013009074248217,1.0549498538624174,-0.0428365253693336,1.0,0.0,0.0,0.0,0.0,0.0,12.0,96.435298,2,98.80512216666666
673.0,904512.0,0.0014871893803863,0.0003601097452161,0.1800145153522805,0.2569092083355837,1.0,0.0,0.0,0.0,0.0,0.0,13.0,96.435298,2,98.91012075000002
574.0,771456.0,0.0017444143763066,0.0004378591454383,0.8361560352391834,0.6907292769954814,1.0,0.0,0.0,0.0,0.0,0.0,14.0,96.435298,2,99.29883445833333
569.0,764736.0,0.0017597186221441,0.0004246130056618,-0.0769775898187475,-0.2435300061758827,1.0,0.0,0.0,0.0,0.0,0.0,15.0,96.435298,2,99.29758708333333
313.0,420672.0,0.0031993275782747,0.003258585544565,4.107479947336644,17.768287434712,1.0,0.0,0.0,0.0,0.0,0.0,16.0,96.435298,2,99.30871387500001
173.0,232512.0,0.005787001300578,0.0019581704109487,0.6560424936439213,-0.651409014424603,1.0,0.0,0.0,0.0,0.0,0.0,17.0,96.435298,2,98.75298637499999
231.0,310464.0,0.0043390203203463,0.0009251477421921,0.3293374345924307,0.8485434971552186,1.0,0.0,0.0,0.0,0.0,0.0,18.0,96.435298,2,100.0
136.0,182784.0,0.007359365617647,0.0021034787825785,2.26441414656224,3.716697441462603,1.0,0.0,0.0,0.0,0.0,0.0,19.0,96.435298,2,100.0
177.0,237888.0,0.0056852040225988,0.0029745799798916,1.3508563922413033,0.0710818976844027,1.0,0.0,0.0,0.0,0.0,0.0,20.0,96.435298,2,100.0
263.0,353472.0,0.0038164943916349,0.0028645210948898,2.170058769336588,3.396257503653932,1.0,0.0,0.0,0.0,0.0,0.0,21.0,96.435298,2,100.0
66.0,88704.0,0.0151655013181818,0.0020431158750954,-0.4810377911323067,-0.6034947708689193,1.0,0.0,0.0,0.0,0.0,0.0,22.0,96.435298,2,100.0
684.0,919296.0,0.00146927299269,0.003692360950645,4.449584319958706,18.670473115523247,1.0,0.0,0.0,0.0,0.0,0.0,23.0,96.435298,2,100.0
900.0,1209600.0,0.0011115922322222,0.0004165985689546,1.3763179456699497,12.39400077538711,1.0,0.0,0.0,0.0,0.0,0.0,24.0,96.435298,2,100.0
963.0,1294272.0,0.0010398923063343,0.0004297362200273,0.2888749822714432,0.0860380673236953,1.0,0.0,0.0,0.0,0.0,0.0,25.0,96.435298,2,100.0
1061.0,1425984.0,0.0009422528001885,0.00034965031819,0.0314024332823073,0.1792286294104075,1.0,0.0,0.0,0.0,0.0,0.0,26.0,96.435298,2,99.81299154166668
827.0,1111488.0,0.0012100906928657,0.0003941541431123,0.2783312731505873,0.380693146895664,1.0,0.0,0.0,0.0,0.0,0.0,27.0,96.435298,2,100.0
941.0,1264704.0,0.0010628732986184,0.0004406750892158,0.4722582537059714,0.4411701631573677,1.0,0.0,0.0,0.0,0.0,0.0,28.0,96.435298,2,99.14444125
16.0,21504.0,6.57106875e-05,0.0001364986027682,3.22097566221456,11.157992601304828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,70.924921,3,57.97537120833334
150.0,201600.0,0.0066731541399999,0.0033463474639327,1.2593624822109215,0.6902656717350588,1.0,0.0,0.0,0.0,0.0,0.0,2.0,70.924921,3,43.91298520833334
407.0,547008.0,0.0024614213955773,0.0005359135311514,0.351140021948271,-0.1121707880655802,1.0,0.0,0.0,0.0,0.0,0.0,3.0,70.924921,3,42.91155191666667
322.0,432768.0,0.0031135331086956,0.0005800872313756,0.2443816779960962,-0.4572050503980058,1.0,0.0,0.0,0.0,0.0,0.0,4.0,70.924921,3,30.86931525
452.0,607488.0,0.0022185519004424,0.0003481668249827,-0.191380074633015,6.401954949332774,1.0,0.0,0.0,0.0,0.0,0.0,5.0,70.924921,3,9.216183541666666
548.0,736512.0,0.0018257577226277,0.0002844037953132,0.0083224026886904,1.0241564762958375,1.0,0.0,0.0,0.0,0.0,0.0,6.0,70.924921,3,9.204223166666667
632.0,849408.0,0.0015841320142405,0.000284219956051,0.0163193503168406,0.0733163953226108,1.0,0.0,0.0,0.0,0.0,0.0,7.0,70.924921,3,0.0
654.0,878976.0,0.0015302466529051,0.0003124052155683,0.064050085493285,0.9589767178207792,1.0,0.0,0.0,0.0,0.0,0.0,8.0,70.924921,3,0.0
767.0,1030848.0,0.0013046012985658,0.0003392901738892,2.0053243460767103,22.84613890897108,1.0,0.0,0.0,0.0,0.0,0.0,9.0,70.924921,3,0.0
952.0,1279488.0,0.0010510844989495,0.0003099153675474,-0.0448908951597826,0.4916294833361401,1.0,0.0,0.0,0.0,0.0,0.0,10.0,70.924921,3,8.157571791666667
1211.0,1627584.0,0.0008254995672997,0.0003582872447458,1.288939219847826,12.293751511207292,1.0,0.0,0.0,0.0,0.0,0.0,11.0,70.924921,3,98.50214791666667
1061.0,1425984.0,0.000942774871819,0.0006027110138759,0.9691253658225174,2.4416067247321807,1.0,0.0,0.0,0.0,0.0,0.0,12.0,70.924921,3,99.00926345833334
698.0,938112.0,0.0014355255601719,0.0013090663936807,1.0519171609602285,-0.1019785060361391,1.0,0.0,0.0,0.0,0.0,0.0,13.0,70.924921,3,98.80512216666666
672.0,903168.0,0.0014889952083333,0.0003469595200907,0.1134893510641447,0.5443730472738197,1.0,0.0,0.0,0.0,0.0,0.0,14.0,70.924921,3,98.91012075000002
578.0,776832.0,0.0017333853321799,0.0004067379328224,0.8720241451016134,0.7947041657735303,1.0,0.0,0.0,0.0,0.0,0.0,15.0,70.924921,3,99.29883445833333
569.0,764736.0,0.0017619479332161,0.0004126079616651,0.1385040097469831,0.7746475821494947,1.0,0.0,0.0,0.0,0.0,0.0,16.0,70.924921,3,99.29758708333333
316.0,424704.0,0.0031675207056962,0.0032525219226879,4.137023285983562,18.059934723478733,1.0,0.0,0.0,0.0,0.0,0.0,17.0,70.924921,3,99.30871387500001
173.0,232512.0,0.0057998296242774,0.0019459658475205,0.7003950723902563,-0.5676429230341102,1.0,0.0,0.0,0.0,0.0,0.0,18.0,70.924921,3,98.75298637499999
233.0,313152.0,0.0043034675665236,0.0008359620942608,0.302668923561956,-0.2343574785093656,1.0,0.0,0.0,0.0,0.0,0.0,19.0,70.924921,3,100.0
136.0,182784.0,0.00736525225,0.0020807081036561,2.2597689540672428,3.742062124566893,1.0,1.0,0.0,0.0,0.0,0.0,20.0,70.924921,3,100.0
176.0,236544.0,0.0057381294090909,0.0030507664452603,1.318647986431451,0.0149106156677789,1.0,0.0,0.0,0.0,0.0,0.0,21.0,70.924921,3,100.0
264.0,354816.0,0.0037996600643939,0.0028238943528918,2.2071983834076074,3.6365847560672617,1.0,0.0,0.0,0.0,0.0,0.0,22.0,70.924921,3,100.0
67.0,90048.0,0.0150820181044776,0.002102265024993,-0.487686509465966,-0.5906881978158105,1.0,0.0,0.0,0.0,0.0,0.0,23.0,70.924921,3,100.0
681.0,915264.0,0.0014723925359765,0.003690389151431,4.424285763489244,18.40458196103044,1.0,0.0,0.0,0.0,0.0,0.0,24.0,70.924921,3,100.0
902.0,1212288.0,0.0011091766419068,0.0003948059837604,0.3765137482384875,0.6352296036005516,1.0,0.0,0.0,0.0,0.0,0.0,25.0,70.924921,3,100.0
961.0,1291584.0,0.0010408300645161,0.0004265372736071,0.2744062331448516,0.1040199377404786,1.0,0.0,0.0,0.0,0.0,0.0,26.0,70.924921,3,100.0
1062.0,1427328.0,0.000942533744821,0.0003611258069815,-0.0625936358999742,-0.0561600558152499,1.0,0.0,0.0,0.0,0.0,0.0,27.0,70.924921,3,99.81299154166668
828.0,1112832.0,0.0012086236521739,0.0004001969117137,0.3453537895138626,0.5093596674780909,1.0,0.0,0.0,0.0,0.0,0.0,28.0,70.924921,3,100.0
941.0,1264704.0,0.0010640054102019,0.0004486901678818,0.315692766848724,-0.0422494835882232,1.0,0.0,0.0,0.0,0.0,0.0,29.0,70.924921,3,99.14444125
